,person,gender,age,income,age_segment,income_segment
8602,350baaf35ad14a8e805991bc704404cd,Unknown,55.0,64000.0,Middle Age,Medium Income
8603,882a3db453b941f98e91fbac42d39b72,Unknown,55.0,64000.0,Middle Age,Medium Income
8604,f726eb45d69845b9b5b8100d074c64f7,M,48.0,58000.0,Middle Age,Medium Income
8605,47621e81a9bc41459044c0ed409dfa9e,M,61.0,73000.0,Senior,Medium Income
8606,5180d955d076408dac0e7a3004756889,M,26.0,49000.0,Young,Low Income
8607,81848348d5584aef9e7374a07ebe6ea1,F,77.0,118000.0,Senior,High Income
8608,97b6993c232946d3b6b9f90530ff8073,M,43.0,52000.0,Middle Age,Medium Income
8609,23d67a23296a485781e69c109a10a1cf,M,38.0,48000.0,Middle Age,Low Income
8610,a63cf729b0b44a12be0993e414676489,F,45.0,57000.0,Middle Age,Medium Income
8611,e154ba46e15b4607b91590bf32990641,F,39.0,35000.0,Middle Age,Low Income
8612,61164923e8924fc080b37880c5685898,F,59.0,74000.0,Middle Age,Medium Income
8613,89471970d2fc4f5ebe1712424467d0b5,F,56.0,103000.0,Middle Age,High Income
8614,d2e0d611068e405e944a6c2b0b820cfc,M,77.0,58000.0,Senior,Medium Income
8615,2cd5f607cfbe40b4bde244ff22f0771a,M,66.0,49000.0,Senior,Low Income
8616,2170ec957f354a51a6e41ecd1a9a8f36,F,40.0,72000.0,Middle Age,Medium Income
8617,d955f6f0bfa5431fa8072c8dd77b46a9,M,85.0,58000.0,Senior,Medium Income
8618,d31ccd5fc13d49f682db3b7fde074bd5,M,52.0,71000.0,Middle Age,Medium Income
8619,c0a54757166d479baa38f5ea97e681bb,F,59.0,75000.0,Middle Age,Medium Income
8620,1e6dce312d96492db8be3ae7b9ee9b45,M,46.0,64000.0,Middle Age,Medium Income
8621,208bf54c363a4542bfe02328b47b9912,M,20.0,73000.0,Young,Medium Income
8622,f87944dae046445aaa22f7665599a5eb,F,54.0,70000.0,Middle Age,Medium Income
8623,0c21d96502a64b6c9a90d5ca2b8a7be8,Unknown,55.0,64000.0,Middle Age,Medium Income
8624,97681d53482d422f84214bf4e0a77b60,M,47.0,52000.0,Middle Age,Medium Income
8625,374aabad10e04cc2a5a8669e93b26f7f,M,53.0,67000.0,Middle Age,Medium Income
8626,19446b361caa43de84c2aed517457a47,F,85.0,103000.0,Senior,High Income
8627,23d166014997487fa0a937ba68e140ea,M,23.0,42000.0,Young,Low Income
8628,640f6eb009be4076a57769111ea79414,Unknown,55.0,64000.0,Middle Age,Medium Income
8629,89e9a5e6f27047778c01feb80f4dd00c,M,42.0,84000.0,Middle Age,High Income
8630,3138a130abe44829aa77c9bfc25544a5,F,22.0,52000.0,Young,Medium Income
8631,b73a475d5dfd496e87123fb689f67965,Unknown,55.0,64000.0,Middle Age,Medium Income
8632,608ca8124fef4fdd876899bc3df4d072,F,69.0,87000.0,Senior,High Income
8633,9d51382187a24b249a2bf1bf659188c9,Unknown,55.0,64000.0,Middle Age,Medium Income
8634,347b0731981245c681867568552acf2c,Unknown,55.0,64000.0,Middle Age,Medium Income
8635,5c97e730f62d4a8abb44dbd111255378,F,24.0,39000.0,Young,Low Income
8636,de20a391a40646299bac08abbf4c5fbc,M,25.0,65000.0,Young,Medium Income
8637,111e7c7f12e44468be1b5cba95e95a23,F,44.0,32000.0,Middle Age,Low Income
8638,c63d20f7b9f146da8a6993468b2c2be6,F,55.0,88000.0,Middle Age,High Income
8639,a65b6cd822064cd7b9a5980f78a8b19b,F,34.0,50000.0,Young,Medium Income
8640,e742b3a4829941d8916d82f8ddb54e87,M,71.0,45000.0,Senior,Low Income
8641,9b4db663f6f74fcca53c50b9bbbdc115,F,75.0,93000.0,Senior,High Income
8642,5be88f96bada400cbc6216018b249a01,F,84.0,73000.0,Senior,Medium Income
8643,22ff97b3841c460c8cb85aabfe14ae48,Unknown,55.0,64000.0,Middle Age,Medium Income
8644,9cccf482664345f8af3b42612ecb4d42,F,69.0,32000.0,Senior,Low Income
8645,633815975da245bb83537702f1ffa118,M,59.0,79000.0,Middle Age,Medium Income
8646,eece6a9a7bdd4ea1b0f812f34fc619d6,M,69.0,65000.0,Senior,Medium Income
8647,21ef657d74c5446987e8b18d8166d0ed,F,83.0,109000.0,Senior,High Income
8648,2ec402c33fb34f42a2b16a6abcb34936,Unknown,55.0,64000.0,Middle Age,Medium Income
8649,90939ddaed134ce9b21590c319154395,F,67.0,94000.0,Senior,High Income
8650,5a465d97711f4c34a2442a353ea30327,F,58.0,106000.0,Middle Age,High Income
8651,a83c4496729c415691adfabfb80a24db,M,19.0,32000.0,Young,Low Income
8652,16276bb500e04cc7bb2647ad5768255c,M,62.0,80000.0,Senior,High Income
8653,4622ef62f1294411a6e2550b4a509df7,M,77.0,56000.0,Senior,Medium Income
8654,43e90787bd3a47b1a6963bb87ffdfda5,F,33.0,74000.0,Young,Medium Income
8655,6b3ca453ee1546819530e5863d0042e8,M,55.0,118000.0,Middle Age,High Income
8656,cdf10567189a4308bc8dabd95ff6d48c,M,29.0,65000.0,Young,Medium Income
8657,d0faf95a267f4a25a83feb072f1449f2,F,71.0,99000.0,Senior,High Income
8658,8b84feacae464c8c9fff28100ad134a4,M,23.0,30000.0,Young,Low Income
8659,be2ac5f206804533a38fb637bf1cd733,M,61.0,81000.0,Senior,High Income
8660,35eb0f1497704afb9ac82350d1d903a8,M,49.0,68000.0,Middle Age,Medium Income
8661,f1cc906ef8804d3b856fa4fc5f5aede3,M,33.0,75000.0,Young,Medium Income
8662,74429a966afd4d5baa2c31700c782e1b,M,24.0,59000.0,Young,Medium Income
8663,b5adce6af1544deeb3e3f96f3544b169,Unknown,55.0,64000.0,Middle Age,Medium Income
8664,b1d9075028c64485847be5b8e0047ed2,F,48.0,71000.0,Middle Age,Medium Income
8665,35021cb17d1f4f23963dfeb34d32261e,Unknown,55.0,64000.0,Middle Age,Medium Income
8666,daafc0a8d76f452fa885b342b9236815,F,64.0,62000.0,Senior,Medium Income
8667,6fab5f957f8a45ceac92c3dd4bb62f9c,F,87.0,70000.0,Senior,Medium Income
8668,9e02f2fa76264d0dbd1ec9e95291cddb,F,51.0,43000.0,Middle Age,Low Income
8669,99c92d10054843c6af13efc3b4ecfef5,F,93.0,74000.0,Senior,Medium Income
8670,36329ff7770243fbbec5a8f2c3600494,M,60.0,115000.0,Senior,High Income
8671,82c5881eb4814d25ba4927a563d719e2,M,77.0,37000.0,Senior,Low Income
8672,24319b0f9bdf43709d92140f202c7549,M,23.0,38000.0,Young,Low Income
8673,25b56c38ef4e4a138d857697262d6294,M,49.0,112000.0,Middle Age,High Income
8674,2c4204deed88461cb5d84f962fbc0b69,M,32.0,37000.0,Young,Low Income
8675,7a25184a373140418490fb812f520902,F,56.0,73000.0,Middle Age,Medium Income
8676,06d34b0fb66e4feea9b2c765755a8e1f,M,65.0,82000.0,Senior,High Income
8677,d02a68a052244f20a5c3ab0540607a1d,M,45.0,51000.0,Middle Age,Medium Income
8678,3fce5f7edeaf4ad1baf119ed8a92c3b6,M,70.0,73000.0,Senior,Medium Income
8679,017a93d1204f457bbe85f5e7de062b56,M,56.0,35000.0,Middle Age,Low Income
8680,53fb2887a85740458623a509143ee3c0,F,64.0,63000.0,Senior,Medium Income
8681,c9143a47b0ce40ab828266c239e08c8b,M,51.0,73000.0,Middle Age,Medium Income
8682,47abadbd4d4c42e2b38f71808f9c6cf3,M,92.0,63000.0,Senior,Medium Income
8683,8a2ce69930a740ba9a1de18a509abba7,Unknown,55.0,64000.0,Middle Age,Medium Income
8684,34f8936517d14baa92a4fb3af6c1e705,M,62.0,40000.0,Senior,Low Income
8685,0d6c058f1193416781734b5886fcbc4e,M,39.0,46000.0,Middle Age,Low Income
8686,ebbfb93885724e8db1ecdd3201eb49ee,M,56.0,117000.0,Middle Age,High Income
8687,d784ab2714b94720870c250c691308a0,M,51.0,47000.0,Middle Age,Low Income
8688,2f6770821c1a401cb773d390936faf38,M,78.0,53000.0,Senior,Medium Income
8689,6a5ed94c6f93499a8964a7fcc34167c9,M,62.0,96000.0,Senior,High Income
8690,98d67b97a0f042ad89c3b4db85b4df27,F,49.0,101000.0,Middle Age,High Income
8691,802b43a3d74c44c9b79e86b022f5f136,F,49.0,80000.0,Middle Age,High Income
8692,2e4954fe70524b6dbaa24816e040ab42,F,57.0,81000.0,Middle Age,High Income
8693,ff2113310abe4c6687569bdd8f028fe3,M,55.0,100000.0,Middle Age,High Income
8694,b0510187d53243f5830f2b98411e49ca,M,50.0,47000.0,Middle Age,Low Income
8695,f7977eccb81b49b9ac6d2bd84cd64bb0,M,21.0,38000.0,Young,Low Income
8696,42085a2ff6b8457fbd59029593406e26,Unknown,55.0,64000.0,Middle Age,Medium Income
8697,910a58abd30c4df596b3904b4471c626,F,61.0,72000.0,Senior,Medium Income
8698,b68241d73b8f4d559c0c138422a52df9,M,41.0,50000.0,Middle Age,Medium Income
8699,e5f860f9b8be49eb9efea13153eebd87,M,77.0,31000.0,Senior,Low Income
8700,4a9f3922ddae423493e28b8b38c90444,F,48.0,72000.0,Middle Age,Medium Income
8701,64ebaad21838474d9ee5cab5e5f33cca,M,34.0,36000.0,Young,Low Income
8702,4961c0b5df364aafb70615a1c5203714,F,26.0,41000.0,Young,Low Income
8703,1f01b421fdb14346ba1efa9a8884d3d0,M,21.0,42000.0,Young,Low Income
8704,7d49c4c7bf1846b28fbc84151d51f458,F,37.0,52000.0,Middle Age,Medium Income
8705,6fbfb3e6edb94e6eb953aeed4a7971cb,M,63.0,50000.0,Senior,Medium Income
8706,67093eb0f6e341f5999abc9038686bab,M,45.0,56000.0,Middle Age,Medium Income
8707,3d9a80a23be6486687c5c4433834b030,F,86.0,96000.0,Senior,High Income
8708,8b5e47fbff5841518a90dee08cf42313,M,32.0,74000.0,Young,Medium Income
8709,4945fdebd4484357b43da1181e203706,Unknown,55.0,64000.0,Middle Age,Medium Income
8710,3dc0ff03f78948c7b0c9db474bde3485,M,46.0,38000.0,Middle Age,Low Income
8711,94d637e09b904f8db1bb28dba844133f,Unknown,55.0,64000.0,Middle Age,Medium Income
8712,1a81867c3c594ebda22b1ddfd5168a96,M,66.0,51000.0,Senior,Medium Income
8713,dac462b20c3d498dbf9aca07d863b6e3,M,29.0,54000.0,Young,Medium Income
8714,a7f01375c50144a9b54749baf93b54f8,M,43.0,31000.0,Middle Age,Low Income
8715,56f2507a596946c79c16f5fb262544de,M,46.0,42000.0,Middle Age,Low Income
8716,2651b50d3ae04065b8ee3df543db734e,M,23.0,41000.0,Young,Low Income
8717,6b5233bd6a1144daabc42ce226f5443d,M,55.0,71000.0,Middle Age,Medium Income
8718,793a91c8f72d450294f732f60cc2071b,F,45.0,51000.0,Middle Age,Medium Income
8719,9b8d563583b94b4885871a509cfd7a49,F,69.0,79000.0,Senior,Medium Income
8720,bd88547b01a24925a7f516ddc7bbc30f,M,51.0,47000.0,Middle Age,Low Income
8721,9e7e128f54504811a60d7ccaceba0a2e,M,53.0,58000.0,Middle Age,Medium Income
8722,77bbb4f6faf4499e8652e7879c0f314c,F,61.0,87000.0,Senior,High Income
8723,c63a6beeb6a4449f9508d029da037fea,F,53.0,108000.0,Middle Age,High Income
8724,52f580603df04b61a98368626b50dcf8,M,61.0,54000.0,Senior,Medium Income
8725,dba37373b11f4eef8918bf015c9161c1,M,71.0,43000.0,Senior,Low Income
8726,7b25c32a41fe421dafe15366b093fdd1,Unknown,55.0,64000.0,Middle Age,Medium Income
8727,9bf80936b4d3429aa4e85cdf39b3c369,M,70.0,37000.0,Senior,Low Income
8728,59fbfecd71ad41e08c10707d9855b104,M,61.0,66000.0,Senior,Medium Income
8729,1bc9c50db8e849e78f6491bda9e9f7cb,M,55.0,59000.0,Middle Age,Medium Income
8730,7621fdd5fc4a4693a86c5f5aad73f7a4,M,78.0,74000.0,Senior,Medium Income
8731,5714ec08853e40f4b15a509a125ff61c,F,71.0,58000.0,Senior,Medium Income
8732,0d3f3f5f65b5433db4ef88f6cb518c29,Unknown,55.0,64000.0,Middle Age,Medium Income
8733,30c4f5737b634ac2b634865329d8859e,F,74.0,89000.0,Senior,High Income
8734,3604bb2fce684eb8ba96f2c7d1fffa92,F,76.0,80000.0,Senior,High Income
8735,f5205b328b564bf0a55952a8dc19ce6a,F,49.0,67000.0,Middle Age,Medium Income
8736,d56cb6d6b61648fc9525678a207c38f1,F,67.0,50000.0,Senior,Medium Income
8737,4ae0c58f714a414a98456d847aef9b09,F,69.0,97000.0,Senior,High Income
8738,5ef3411586ca469b89a28e1fa38a03bd,F,68.0,96000.0,Senior,High Income
8739,9f28a2d7e8874cc39ef8ca04d4d53ff8,F,25.0,52000.0,Young,Medium Income
8740,0eaa2ea23fff4edaacc67bfad21553e0,M,39.0,34000.0,Middle Age,Low Income
8741,3f8c5f1b8df44548b99ff6659e572b65,M,49.0,82000.0,Middle Age,High Income
8742,e5476f13ac174d3ab883a26f738d3cdd,M,66.0,30000.0,Senior,Low Income
8743,512d897db7674d48b10c717f2e195e20,F,55.0,100000.0,Middle Age,High Income
8744,0a0bb27cb9904b638d376ad1c6d09e81,F,65.0,99000.0,Senior,High Income
8745,5ce6404308c14d17b48eb0b06efd9d87,M,62.0,77000.0,Senior,Medium Income
8746,dcf8854b24174769bad5c4922dcd17de,M,49.0,85000.0,Middle Age,High Income
8747,ee887999446b4d11b717068d00f22847,F,58.0,77000.0,Middle Age,Medium Income
8748,683acb8bd8f5406ea3ee9cdf1d49c96a,F,46.0,68000.0,Middle Age,Medium Income
8749,99589ef8a7824f78adef69de2275c8fa,M,67.0,91000.0,Senior,High Income
8750,ee131d9539e44c4aa22d218213089281,F,42.0,80000.0,Middle Age,High Income
8751,19922e284d024fd2961bc2d2e7172ab5,Unknown,55.0,64000.0,Middle Age,Medium Income
8752,5902c7eb48c4438c90b17439f2f6988c,F,56.0,76000.0,Middle Age,Medium Income
8753,a185c577106242908e3b27407d82ea53,M,28.0,49000.0,Young,Low Income
8754,cd6506a7e0d34ad6b596c010e5690ce8,M,45.0,89000.0,Middle Age,High Income
8755,a4b50cb72c8643c59e9204b10309955c,M,57.0,66000.0,Middle Age,Medium Income
8756,1dd1b1640ba24bd0807997b9f924d0a6,M,58.0,47000.0,Middle Age,Low Income
8757,2fb4578848f34ce4b779cdf4e7baa732,M,51.0,81000.0,Middle Age,High Income
8758,82402ee635014ca1b864a7c13eee33ed,M,54.0,77000.0,Middle Age,Medium Income
8759,c03e92c14ebd48f9b3d247ed6b732069,M,43.0,85000.0,Middle Age,High Income
8760,bfc014b0cf3f467b903b0b5e982ae6fe,M,51.0,68000.0,Middle Age,Medium Income
8761,22e48d2f671b4bcd97de9a51363ac680,Unknown,55.0,64000.0,Middle Age,Medium Income
8762,f5333feb73b4486da78c28935cc0a3e8,F,61.0,90000.0,Senior,High Income
8763,03019e49a5164723ae527bbd6949e0c1,M,45.0,84000.0,Middle Age,High Income
8764,fc546aaa32694c5cadfc43b97b563434,M,59.0,87000.0,Middle Age,High Income
8765,ff56a64e9a0e4bf5919723f31bce5965,F,19.0,61000.0,Young,Medium Income
8766,76572f8a2bf44a3f93a2d6cd9693bc86,M,32.0,40000.0,Young,Low Income
8767,df6c3795942946069322e7450a2f7514,M,56.0,64000.0,Middle Age,Medium Income
8768,dd90730950e5475e948e04232c67bea9,M,81.0,40000.0,Senior,Low Income
8769,a400237df33c4cb7a103a91607f6379b,M,56.0,90000.0,Middle Age,High Income
8770,21c0a28f6b8c4de08536ecf97aea4286,M,36.0,61000.0,Middle Age,Medium Income
8771,00d91c5919514448bc4f718e4e3f26ab,M,45.0,88000.0,Middle Age,High Income
8772,343a60997ee54bd58cc3601ddcb053ea,M,32.0,73000.0,Young,Medium Income
8773,ca79af95af5f48d7b907bd96faf98594,F,49.0,62000.0,Middle Age,Medium Income
8774,88f63e6b5de440cfa91a609403fc6993,F,58.0,116000.0,Middle Age,High Income
8775,dc93372c10114d1cb45d0e22cd4befd3,F,54.0,103000.0,Middle Age,High Income
8776,19fc24db285b41b8b91546f8ba7a1557,Unknown,55.0,64000.0,Middle Age,Medium Income
8777,caec34d1e46a4caa9b37e06aa3227515,F,79.0,88000.0,Senior,High Income
8778,faf27120886b4938ab09ea2a98122b01,M,93.0,52000.0,Senior,Medium Income
8779,431a9ec074b44e80886ba3dfed6dfe2f,F,68.0,82000.0,Senior,High Income
8780,d19e2ab62d954b7aa521b0588eeb8af9,M,63.0,30000.0,Senior,Low Income
8781,dbd12067e5e84186a981bb4464d3d140,M,86.0,111000.0,Senior,High Income
8782,26dc576d0d0746ddb3c3fd18dce6c904,M,43.0,38000.0,Middle Age,Low Income
8783,1af61b6a58934ebd85f84ffcaedb52a2,M,71.0,66000.0,Senior,Medium Income
8784,685a085e74d0496a82def0e0962289ab,M,79.0,33000.0,Senior,Low Income
8785,ba0d778f5c5045d499cf42eeaa9f995e,M,24.0,54000.0,Young,Medium Income
8786,07dc543bf5d24eb9893c1a3f199f275f,F,20.0,30000.0,Young,Low Income
8787,d499c6d63b884b83b3c06acf4fe8bd7b,O,25.0,32000.0,Young,Low Income
8788,eb14e3cf1add4b4791304fa21d02a390,F,78.0,30000.0,Senior,Low Income
8789,144f2b2e5def415b88d3de6b10461d26,M,46.0,65000.0,Middle Age,Medium Income
8790,cdbc4f8a3ff24e5eb0dad07f9a32d11f,M,40.0,50000.0,Middle Age,Medium Income
8791,396722966f6e42479c777091550e49df,F,31.0,38000.0,Young,Low Income
8792,3e84b6633c9d4f41b7168799859a3398,M,69.0,39000.0,Senior,Low Income
8793,9bc8a8602e6b42e2b36162f859ec2380,Unknown,55.0,64000.0,Middle Age,Medium Income
8794,66cc4672d6b6417aadd7ce75c6ce7b63,F,46.0,100000.0,Middle Age,High Income
8795,559621f9efde479a9f88f62207c852b8,F,48.0,54000.0,Middle Age,Medium Income
8796,06546973bb7942f9bac814496d70678c,F,45.0,62000.0,Middle Age,Medium Income
8797,3f4c69d24e2948b996d6417f98514c98,M,60.0,49000.0,Senior,Low Income
8798,a544aceab61c444992a5b27958d39528,F,54.0,62000.0,Middle Age,Medium Income
8799,1fc56d7bf27d4d3888625d67fb2ea306,F,57.0,55000.0,Middle Age,Medium Income
8800,ee5fd363f45e40b8a143c5ff2558e41a,F,75.0,58000.0,Senior,Medium Income
8801,9450feebfb534f2dae72bc53b227472c,F,68.0,54000.0,Senior,Medium Income
8802,5af71c1246834a02b6d671e3b93f8695,F,19.0,60000.0,Young,Medium Income
8803,95765fd88ae6450e804c6faeb77b45be,M,33.0,63000.0,Young,Medium Income
8804,8e8a1561333e474ab3bfe339f06be078,M,55.0,92000.0,Middle Age,High Income
8805,66d1029a42db4fe0a4367a7b940fd25f,F,75.0,82000.0,Senior,High Income
8806,69745775e68245c59f9d7b04f60ec04d,M,20.0,58000.0,Young,Medium Income
8807,66af9e9ba5224128a37f2b0db9f7c982,F,54.0,87000.0,Middle Age,High Income
8808,a3eb2210163d428193f42baa491273ba,M,72.0,71000.0,Senior,Medium Income
8809,855dfb133f2a43229b7bc0936118cb18,M,48.0,55000.0,Middle Age,Medium Income
8810,db497e6b889245068664ca614733fca5,M,53.0,97000.0,Middle Age,High Income
8811,cc8fcfa712614a56a2932b2d6f70d319,F,72.0,75000.0,Senior,Medium Income
8812,db88c27ccf9b42abbab82f341093ed56,F,60.0,35000.0,Senior,Low Income
8813,e511404aea544e9d922cf34fef1e134f,M,38.0,73000.0,Middle Age,Medium Income
8814,489b497d9b0c44a3b6292525e71cec57,M,49.0,74000.0,Middle Age,Medium Income
8815,d1c534d5e28647a79c5e6515ab9c7af4,M,22.0,72000.0,Young,Medium Income
8816,783ff751a56c454ba0b2777a4f4e8c4f,F,55.0,75000.0,Middle Age,Medium Income
8817,7da25b87262f4c75bac253cf5e5d9039,F,69.0,109000.0,Senior,High Income
8818,8b46b5a99dfe41b7ad858996521514df,Unknown,55.0,64000.0,Middle Age,Medium Income
8819,9a4139ff6d45459c9ea4212bb2ce3084,M,58.0,95000.0,Middle Age,High Income
8820,e47c87c0fb5b4893ba3b55991321dcaf,M,55.0,43000.0,Middle Age,Low Income
8821,436320ed13aa4d0b9bab3363e5e3c1ee,M,35.0,40000.0,Middle Age,Low Income
8822,9ee6d43d9b3943e1aa01a848121d42d4,M,31.0,43000.0,Young,Low Income
8823,13fec8f3cfae4ca186eab06b75cb3cec,M,54.0,63000.0,Middle Age,Medium Income
8824,9bfeb65da0cf4bca95da96ef8684ace4,F,68.0,69000.0,Senior,Medium Income
8825,ad272b2a69e44f9d8aa5959cc743b69d,F,42.0,96000.0,Middle Age,High Income
8826,d1964a77dd594a59948acdfef291f2a3,M,23.0,48000.0,Young,Low Income
8827,812ca7f271cb4cf88417ece7a73092f4,Unknown,55.0,64000.0,Middle Age,Medium Income
8828,ba1b1f46c4c04874940e60e758ce4cc3,Unknown,55.0,64000.0,Middle Age,Medium Income
8829,892a5522371f4e199fc5b9cc514c1ff9,F,54.0,48000.0,Middle Age,Low Income
8830,203316e559bf4fcbb95d490ed36e630e,F,85.0,89000.0,Senior,High Income
8831,5f09a6df644648f8bd5a7160b9b44487,M,70.0,111000.0,Senior,High Income
8832,277bbd0786eb43818805598ba5640253,F,77.0,71000.0,Senior,Medium Income
8833,2ef3b060a3b040b7af60ab85ac88ffa8,F,42.0,60000.0,Middle Age,Medium Income
8834,15da75aeaaa14963b2caaf00d3f69457,M,51.0,48000.0,Middle Age,Low Income
8835,73c672ec522045fbae5a0a6864214fcd,Unknown,55.0,64000.0,Middle Age,Medium Income
8836,abb7d3c2fc1245e485bd35e77d751148,M,52.0,73000.0,Middle Age,Medium Income
8837,9ad81fe319ba406c96f2469926aac077,F,39.0,32000.0,Middle Age,Low Income
8838,abe02169c49f4e1bba9dae55d654ce1a,M,45.0,45000.0,Middle Age,Low Income
8839,4cb518898aef4295b7a86ef86580f4dc,Unknown,55.0,64000.0,Middle Age,Medium Income
8840,a8eeba0c07d04ce481e01e28722acfa2,F,57.0,64000.0,Middle Age,Medium Income
8841,f33a320300b54cc7977f7ffffd1c9abb,F,47.0,79000.0,Middle Age,Medium Income
8842,c72b15cf7f9a42a8ac927c377b759866,M,56.0,52000.0,Middle Age,Medium Income
8843,867ec930f3d34fd3a907b5ef074b2c39,F,41.0,68000.0,Middle Age,Medium Income
8844,546aa883983743f88d20c6c2d3f8f990,M,47.0,77000.0,Middle Age,Medium Income
8845,b852a70398944c528bf648b76165190b,F,23.0,54000.0,Young,Medium Income
8846,a69eb8104d3547e381fe5f982db98189,F,80.0,79000.0,Senior,Medium Income
8847,22bf244c38734ce38a6e8d99499bc504,F,85.0,77000.0,Senior,Medium Income
8848,b551e33de83147b694ff2ebf4d52d226,F,56.0,77000.0,Middle Age,Medium Income
8849,7a15a54a09f9428b95690ad0ccddd751,M,50.0,67000.0,Middle Age,Medium Income
8850,cd1162e65d84441db217e275af71a7e5,M,82.0,74000.0,Senior,Medium Income
8851,2459a2c15aa6485786c095a1d5b39d18,F,54.0,103000.0,Middle Age,High Income
8852,173b015909cc4dd5b74baaf3320a1646,M,61.0,39000.0,Senior,Low Income
8853,9c692f9c82634eae9b881367b008c242,Unknown,55.0,64000.0,Middle Age,Medium Income
8854,917dee13d24f45548be30b7bb32ba50d,F,24.0,68000.0,Young,Medium Income
8855,0a34323c7f254960979fb7c6cafa6b3c,M,68.0,70000.0,Senior,Medium Income
8856,69b1b12593b843b5950b4d9db0866444,Unknown,55.0,64000.0,Middle Age,Medium Income
8857,6155e0b447074e4a98c4b78e26686246,F,84.0,97000.0,Senior,High Income
8858,168137b38a0541e19ad0f6bf8c550602,F,61.0,52000.0,Senior,Medium Income
8859,9bc8c50983254bb3a5c309769d7cc49a,M,26.0,32000.0,Young,Low Income
8860,6f6778a3d3ac40b1bc13893c226a3f97,M,21.0,73000.0,Young,Medium Income
8861,9bd28ae809bb435b83f5bd94ed9aee4c,F,24.0,42000.0,Young,Low Income
8862,2317e6d093a94ffd88614160e828c3e3,M,19.0,45000.0,Young,Low Income
8863,00fac72fd6ad448e8019b175267023df,M,57.0,80000.0,Middle Age,High Income
8864,a99417934b694273bb5991d6897ee1f8,Unknown,55.0,64000.0,Middle Age,Medium Income
8865,4b5cbea8f0364a9bb50308c8b6dc2e73,Unknown,55.0,64000.0,Middle Age,Medium Income
8866,c39e84cce5e2400eb8b7b8b8803fd874,M,67.0,42000.0,Senior,Low Income
8867,d24693b4f6d141538c41138995cf1ade,Unknown,55.0,64000.0,Middle Age,Medium Income
8868,98eecc7236a44cd480c1ff1784d63839,O,55.0,69000.0,Middle Age,Medium Income
8869,4a3579f62ba94e8eb1cc6657d51a5deb,M,64.0,89000.0,Senior,High Income
8870,88bdb42252694d1e8f404c78d332d582,M,73.0,80000.0,Senior,High Income
8871,6331a277483846d79c90feda3a4dcd43,Unknown,55.0,64000.0,Middle Age,Medium Income
8872,0a16939f97dd42e39272e5ea36163a64,F,73.0,56000.0,Senior,Medium Income
8873,0a56a31dc8614353abf47c5a027e657b,M,52.0,71000.0,Middle Age,Medium Income
8874,2defab656c8242e09e7ded6bcba9854f,F,82.0,88000.0,Senior,High Income
8875,3b78a727167b432d8e1935227b286def,M,38.0,68000.0,Middle Age,Medium Income
8876,85da22ce7b74421090ebe459efef9958,F,80.0,95000.0,Senior,High Income
8877,d51d270de949457b901b71a361061879,F,21.0,50000.0,Young,Medium Income
8878,46d35f0ae7b8436cb23ae3b2af0296f4,M,54.0,83000.0,Middle Age,High Income
8879,198ef6216d2a4db2b1661c351d91cbc1,M,33.0,37000.0,Young,Low Income
8880,d29e810a0e4242819eb95cd926d641ce,M,33.0,39000.0,Young,Low Income
8881,679cc1c408734de58d166dcc7118f600,M,38.0,44000.0,Middle Age,Low Income
8882,3548505401f44bc79c3f71980d8731fe,F,43.0,95000.0,Middle Age,High Income
8883,62b56c5998d74cb88df21747d7c50dba,F,61.0,34000.0,Senior,Low Income
8884,6746ff7ff11040338898c98b10c84d05,F,48.0,79000.0,Middle Age,Medium Income
8885,2dfe5e7f16ee453b9eef8d0cc51fc54e,M,82.0,54000.0,Senior,Medium Income
8886,eb86c7d952da4dafa77cb17caceb0c18,M,71.0,67000.0,Senior,Medium Income
8887,971c5342cb5d46ea93cb480f3b31dac8,M,60.0,74000.0,Senior,Medium Income
8888,6844010b939a46438894e0368b7431d1,Unknown,55.0,64000.0,Middle Age,Medium Income
8889,b797b614e6514d55af41629b9d3f2ba2,F,71.0,34000.0,Senior,Low Income
8890,9bbe5c3a336644feb23ffb93673d6bb6,M,54.0,40000.0,Middle Age,Low Income
8891,2a01fc19e5c942efa247588405f43b7a,M,18.0,51000.0,Young,Medium Income
8892,023a42cf62f742b795a975d56955e220,M,38.0,66000.0,Middle Age,Medium Income
8893,6388786261eb42808f79e71509fb4855,Unknown,55.0,64000.0,Middle Age,Medium Income
8894,17886bc7528448fb92f70ff2c5676bac,M,65.0,91000.0,Senior,High Income
8895,3a224439e19e4c2096262bab837a3773,Unknown,55.0,64000.0,Middle Age,Medium Income
8896,9d960e161d7f4cef86d30f3cc63dd85d,Unknown,55.0,64000.0,Middle Age,Medium Income
